ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	COGIDS
6710	Yangliu	owl	jɛ˞⁵⁵xu³³	jɛ˞⁵⁵xu³³	j ɛ˞/ɛ ⁵⁵ + x u ³³	10315 10310
7614	ProtoLalo	owl	gy³ly²	gy³ly²	g y ³ + l y ²	10310 10307
7615	Qingyun	owl	wu³³ly²¹	wu³³ly²¹	w u ³³ + l y ²¹	10312 10307
7616	Shuizhuping	owl	lv̩²¹ʝi⁴⁴	lv̩²¹ʝi⁴⁴	l v̩ ²¹ + ʝ i ⁴⁴	10313 10310
7617	Diaocao	owl	ə³³lə²¹	ə³³lə²¹	ə ³³ + l ə ²¹	10306 10307
7618	Xuzhang	owl	ø³³mɤ̪˞²¹	ø³³mɤ̪˞²¹	ø ³³ + m ɤ̪˞/ɤ ²¹	10306 10314
7619	Mangdi	owl	a³³ŋa³³lo²¹pɑ̠²¹	a³³ŋa³³lo²¹pɑ̠²¹	a ³³ + ŋ a ³³ + l o ²¹ + p ɑ̠ ²¹	10306 10308 10307 10309
7620	Yijiacun	owl	gao²¹	gao²¹	g ao ²¹	10310
7645	ProtoLalo	owl	gy³ly²	gy³ly²	g y ³ + l y ²	10310 10307
7646	Qingyun	owl	wu³³ly²¹	wu³³ly²¹	w u ³³ + l y ²¹	10312 10307
7647	Shuizhuping	owl	lv̩²¹ʝi⁴⁴	lv̩²¹ʝi⁴⁴	l v̩ ²¹ + ʝ i ⁴⁴	10313 10310
7648	Diaocao	owl	ə³³lə²¹	ə³³lə²¹	ə ³³ + l ə ²¹	10306 10307
7649	Xuzhang	owl	ø³³mɤ̪˞²¹	ø³³mɤ̪˞²¹	ø ³³ + m ɤ̪˞/ɤ ²¹	10306 10314
7650	Yijiacun	owl	gao²¹	gao²¹	g ao ²¹	10310
2121	Shuizhuping	palm (of hand)	lɛ⁵⁵pa²¹	lɛ⁵⁵pa²¹	l ɛ ⁵⁵ + p a ²¹	10337 10340
2122	Diaocao	palm (of hand)	lei⁴²tʰa³³di³³	lei⁴²tʰa³³di³³	l ei ⁴² + tʰ a ³³ + d i ³³	10337 10338 10339
2123	Xuzhang	palm (of hand)	lɛi³³pa³³tʂa³³	lɛi³³pa³³tʂa³³	l ɛi ³³ + p a ³³ + ʈʂ a ³³	10337 10340 10338
2124	Mangdi	palm (of hand)	li²¹tʰa³³	li²¹tʰa³³	l i ²¹ + tʰ a ³³	10337 10338
2125	Yijiacun	palm (of hand)	la̠²¹kʰa²⁴	la̠²¹kʰa²⁴	l a̠ ²¹ + kʰ a ²⁴	10337 10338
6870	ProtoLalo	palm bark rain cape	ga¹by¹	ga¹by¹	g a ¹ + b y ¹	10350 10351
6871	Qingyun	palm bark rain cape	gɨ⁵⁵by⁵⁵	gɨ⁵⁵by⁵⁵	g ɨ ⁵⁵ + b y ⁵⁵	10350 10351
6872	Shuizhuping	palm bark rain cape	ɣa²⁴by²⁴	ɣa²⁴by²⁴	ɣ a ²⁴ + b y ²⁴	10350 10351
6873	Diaocao	palm bark rain cape	dʑi²⁴bə²⁴	dʑi²⁴bə²⁴	dʑ i ²⁴ + b ə ²⁴	10350 10351
6874	Xuzhang	palm bark rain cape	go²¹by²⁴	go²¹by²⁴	g o ²¹ + b y ²⁴	10350 10351
6875	Mangdi	palm bark rain cape	ɕi⁵⁵kʰuai⁵⁵	ɕi⁵⁵kʰuai⁵⁵	ɕ i ⁵⁵ + kʰ u/w ai ⁵⁵	10352 10350
6876	Yijiacun	palm bark rain cape	tsu²¹kʰuɛʲ²⁴	tsu²¹kʰuɛʲ²⁴	ts u ²¹ + kʰ u/w ɛʲ/ɛi ²⁴	10350 10353
6877	Yangliu	palm bark rain cape	ga³³bɨ³³	ga³³bɨ³³	g a ³³ + b ɨ ³³	10350 10351
7851	ProtoLalo	palm bark rain cape	ga¹by¹	ga¹by¹	g a ¹ + b y ¹	10350 10351
7852	Qingyun	palm bark rain cape	gɨ⁵⁵by⁵⁵	gɨ⁵⁵by⁵⁵	g ɨ ⁵⁵ + b y ⁵⁵	10350 10351
7853	Shuizhuping	palm bark rain cape	ɣa²⁴by²⁴	ɣa²⁴by²⁴	ɣ a ²⁴ + b y ²⁴	10350 10351
7854	Xuzhang	palm bark rain cape	go²¹by²⁴	go²¹by²⁴	g o ²¹ + b y ²⁴	10350 10351
7855	Yijiacun	palm bark rain cape	tsu²¹kʰuɛʲ²⁴	tsu²¹kʰuɛʲ²⁴	ts u ²¹ + kʰ u/w ɛʲ/ɛi ²⁴	10350 10353
7856	Yangliu	palm bark rain cape	ga³³bɨ³³	ga³³bɨ³³	g a ³³ + b ɨ ³³	10350 10351
2028	ProtoLalo	pangolin	tʰaŋ²kʰjɛ²kʰy̠H	tʰaŋ²kʰjɛ²kʰy̠H	tʰ a ŋ ² + kʰ j ɛ ² + kʰ y̠ H/¹	10379 10381 10380
2029	Qingyun	pangolin	tʰu²¹kʰa²¹kʰy³³	tʰu²¹kʰa²¹kʰy³³	tʰ u ²¹ + kʰ a ²¹ + kʰ y ³³	10379 10380 10382
2030	Shuizhuping	pangolin	tʰu²¹kʰe³¹	tʰu²¹kʰe³¹	tʰ u ²¹ + kʰ e ³¹	10379 10380
2031	Diaocao	pangolin	tʰaŋ²¹kʰə³³, tʰaŋ²¹kʰɛ̤²¹	tʰaŋ²¹kʰə³³	tʰ a ŋ ²¹ + kʰ ə ³³	10379 10380
2032	Xuzhang	pangolin	tʰaŋ²¹kʰɛ˞³¹	tʰaŋ²¹kʰɛ˞³¹	tʰ a ŋ ²¹ + kʰ ɛ˞/ɛ ³¹	10379 10380
2033	Mangdi	pangolin	tsa²¹kʰɛ²¹	tsa²¹kʰɛ²¹	ts a ²¹ + kʰ ɛ ²¹	10379 10380
2034	Yijiacun	pangolin	ta³³kʰɛ²¹	ta³³kʰɛ²¹	t a ³³ + kʰ ɛ ²¹	10379 10380
2035	Yangliu	pangolin	tʰa²¹kʰɨ⁵³	tʰa²¹kʰɨ⁵³	tʰ a ²¹ + kʰ ɨ ⁵³	10379 10380
2036	ProtoLalo	pangolin	tʰaŋ²kʰjɛ²kʰy̠H	tʰaŋ²kʰjɛ²kʰy̠H	tʰ a ŋ ² + kʰ j ɛ ² + kʰ y̠ H/¹	10379 10383 10380
2037	Qingyun	pangolin	tʰu²¹kʰa²¹kʰy³³	tʰu²¹kʰa²¹kʰy³³	tʰ u ²¹ + kʰ a ²¹ + kʰ y ³³	10379 10380 10384
2038	Shuizhuping	pangolin	tʰu²¹kʰe³¹	tʰu²¹kʰe³¹	tʰ u ²¹ + kʰ e ³¹	10379 10380
2039	Diaocao	pangolin	tʰaŋ²¹kʰɛ̤²¹	tʰaŋ²¹kʰɛ̤²¹	tʰ a ŋ ²¹ + kʰ ɛ̤ ²¹	10379 10380
2040	Xuzhang	pangolin	tʰaŋ²¹kʰɛ˞³¹	tʰaŋ²¹kʰɛ˞³¹	tʰ a ŋ ²¹ + kʰ ɛ˞/ɛ ³¹	10379 10380
2041	Mangdi	pangolin	tsa²¹kʰɛ²¹	tsa²¹kʰɛ²¹	ts a ²¹ + kʰ ɛ ²¹	10379 10380
2042	Yijiacun	pangolin	ta³³kʰɛ²¹	ta³³kʰɛ²¹	t a ³³ + kʰ ɛ ²¹	10379 10380
2043	Yangliu	pangolin	tʰa²¹kʰɨ⁵³	tʰa²¹kʰɨ⁵³	tʰ a ²¹ + kʰ ɨ ⁵³	10379 10380
2044	ProtoLalo	pangolin	tʰaŋ²kʰjɛ²kʰy̠H	tʰaŋ²kʰjɛ²kʰy̠H	tʰ a ŋ ² + kʰ j ɛ ² + kʰ y̠ H/¹	10379 10385 10380
2045	Qingyun	pangolin	tʰu²¹kʰa²¹kʰy³³	tʰu²¹kʰa²¹kʰy³³	tʰ u ²¹ + kʰ a ²¹ + kʰ y ³³	10379 10380 10386
2046	Diaocao	pangolin	tʰaŋ²¹kʰə³³	tʰaŋ²¹kʰə³³	tʰ a ŋ ²¹ + kʰ ə ³³	10379 10380
2047	Yangliu	pangolin	tʰa²¹kʰɨ⁵³	tʰa²¹kʰɨ⁵³	tʰ a ²¹ + kʰ ɨ ⁵³	10379 10380
4497	ProtoLalo	pants	ʔla²	ʔla²	ˀl a ²	10426
4498	Qingyun	pants	ʔla̤²¹	ʔla̤²¹	ˀl a̤ ²¹	10426
4499	Shuizhuping	pants	la²¹	la²¹	l a ²¹	10426
4500	Diaocao	pants	lɔ²¹	lɔ²¹	l ɔ ²¹	10426
4501	Xuzhang	pants	lo²¹tsʰɿ²¹	lo²¹tsʰɿ²¹	l o ²¹ + tsʰ ɿ ²¹	10426 10427
4502	Mangdi	pants	lo²¹	lo²¹	l o ²¹	10426
4503	Yijiacun	pants	lo̠ʔ²¹	lo̠ʔ²¹	l o̠ ʔ ²¹	10426
4504	Yangliu	pants	la²¹	la²¹	l a ²¹	10426
6163	ProtoLalo	peach	sa²vy²	sa²vy²	s a ² + v y ²	10436 10438
6164	Qingyun	peach	sø̤²¹ʔø̤²¹	sø̤²¹ʔø̤²¹	s ø̤ ²¹ + ʔ ø̤ ²¹	10436 10439
6165	Shuizhuping	peach	sa²¹ve²¹	sa²¹ve²¹	s a ²¹ + v e ²¹	10436 10438
6166	Diaocao	peach	sa²¹ɣə²¹	sa²¹ɣə²¹	s a ²¹ + ɣ ə ²¹	10436 10437
6167	Xuzhang	peach	sa²¹wu²¹ʔø³³	sa²¹wu²¹ʔø³³	s a ²¹ + w u ²¹ + ʔ ø ³³	10436 10438 10439
6168	Mangdi	peach	tsʰa²¹ɣɨ²¹	tsʰa²¹ɣɨ²¹	tsʰ a ²¹ + ɣ ɨ ²¹	10436 10437
6169	Yijiacun	peach	sa³³pʰɛ²¹	sa³³pʰɛ²¹	s a ³³ + pʰ ɛ ²¹	10436 10438
7716	ProtoLalo	peach	sa²vy²	sa²vy²	s a ² + v y ²	10436 10438
7717	Qingyun	peach	sø̤²¹ʔø̤²¹	sø̤²¹ʔø̤²¹	s ø̤ ²¹ + ʔ ø̤ ²¹	10436 10439
7718	Shuizhuping	peach	sa²¹ve²¹	sa²¹ve²¹	s a ²¹ + v e ²¹	10436 10438
7719	Diaocao	peach	sa²¹ɣə²¹	sa²¹ɣə²¹	s a ²¹ + ɣ ə ²¹	10436 10437
7720	Xuzhang	peach	sa²¹wu²¹ʔø³³	sa²¹wu²¹ʔø³³	s a ²¹ + w u ²¹ + ʔ ø ³³	10436 10438 10439
7721	Mangdi	peach	tsʰa²¹ɣɨ²¹	tsʰa²¹ɣɨ²¹	tsʰ a ²¹ + ɣ ɨ ²¹	10436 10437
7722	Yijiacun	peach	sa³³pʰɛ²¹	sa³³pʰɛ²¹	s a ³³ + pʰ ɛ ²¹	10436 10438
7723	ProtoLalo	peach	sa²ʔly²	sa²ʔly²	s a ² + ˀl y ²	10436 10440
7724	Yijiacun	peach	sa³³pʰɛ²¹	sa³³pʰɛ²¹	s a ³³ + pʰ ɛ ²¹	10436 10438
6028	ProtoLalo	peanut	loan	loan	l o/w a n	10477
6029	Qingyun	peanut	lɛ̠²¹ti⁵⁵soŋ³³,lo̠²¹ti⁵⁵soŋ³³	lɛ̠²¹ti⁵⁵soŋ³³	l ɛ̠ ²¹ + t i ⁵⁵ + s o ŋ ³³	10471 10472 10478
6030	Shuizhuping	peanut	lo²¹ti⁵⁵soŋ³³	lo²¹ti⁵⁵soŋ³³	l o ²¹ + t i ⁵⁵ + s o ŋ ³³	10471 10472 10478
6031	Diaocao	peanut	lɔ²¹ti⁵⁵ɕiu³³	lɔ²¹ti⁵⁵ɕiu³³	l ɔ ²¹ + t i ⁵⁵ + ɕ i/j u ³³	10471 10472 10473
6032	Xuzhang	peanut	lo²¹ty⁵⁵soŋ³³	lo²¹ty⁵⁵soŋ³³	l o ²¹ + t y ⁵⁵ + s o ŋ ³³	10471 10472 10478
6033	Mangdi	peanut	a⁵⁵nu³³tʰa⁵⁵tʰa²¹	a⁵⁵nu³³tʰa⁵⁵tʰa²¹	a ⁵⁵ + n u ³³ + tʰ a ⁵⁵ + tʰ a ²¹	10474 10475 10472 10476
6034	Yijiacun	peanut	a²⁴nu²¹tʰo³³lɛ̃³³	a²⁴nu²¹tʰo³³lɛ̃³³	a ²⁴ + n u ²¹ + tʰ o ³³ + l ɛ̃ ³³	10474 10475 10472 10471
6035	Yangliu	peanut	lo²¹soŋ³³	lo²¹soŋ³³	l o ²¹ + s o ŋ ³³	10471 10478
7894	Qingyun	peel (eggs, fruit)	tʂʰo̠³³	tʂʰo̠³³	ʈʂʰ o̠ ³³	10497
7895	Shuizhuping	peel (eggs, fruit)	gɨ²⁴tʰi⁵³	gɨ²⁴tʰi⁵³	g ɨ ²⁴ + tʰ i ⁵³	10498 10497
7896	Diaocao	peel (eggs, fruit)	ɕiu³³	ɕiu³³	ɕ i/j u ³³	10495
7897	Xuzhang	peel (eggs, fruit)	tʰi̠³³	tʰi̠³³	tʰ i̠ ³³	10497
7898	Mangdi	peel (eggs, fruit)	bɛ̠²¹	bɛ̠²¹	b ɛ̠ ²¹	10496
7899	Yijiacun	peel (eggs, fruit)	pʰa²¹	pʰa²¹	pʰ a ²¹	10496
7900	Yangliu	peel (eggs, fruit)	tsʰɿ⁵³	tsʰɿ⁵³	tsʰ ɿ ⁵³	10497
7807	ProtoLalo	pen; fold	by¹	by¹	b y ¹	10504
7808	Qingyun	pen; fold	by⁵⁵	by⁵⁵	b y ⁵⁵	10504
7809	Shuizhuping	pen; fold	by²⁴	by²⁴	b y ²⁴	10504
7810	Diaocao	pen; fold	bə²⁴xei⁵⁵	bə²⁴xei⁵⁵	b ə ²⁴ + x ei ⁵⁵	10504 10505
7811	Xuzhang	pen; fold	by²⁴	by²⁴	b y ²⁴	10504
7812	Mangdi	pen; fold	bɨ⁵⁵, kʰo³³	bɨ⁵⁵	b ɨ ⁵⁵	10504
7813	Yijiacun	pen; fold	kʰo³³	kʰo³³	kʰ o ³³	10505
7814	Yangliu	pen; fold	bə³³	bə³³	b ə ³³	10504
257	ProtoLalo	penis	hɛ²	hɛ²	h ɛ ²	10517
258	Qingyun	penis	hɛ̤²¹	hɛ̤²¹	h ɛ̤ ²¹	10517
259	Shuizhuping	penis	hɛ̃²¹	hɛ̃²¹	h ɛ̃ ²¹	10517
260	Diaocao	penis	xɛ²¹	xɛ²¹	x ɛ ²¹	10514
261	Xuzhang	penis	hɛ̃²¹	hɛ̃²¹	h ɛ̃ ²¹	10517
262	Mangdi	penis	do²¹bi⁵⁵	do²¹bi⁵⁵	d o ²¹ + b i ⁵⁵	10515 10516
263	Yijiacun	penis	do²¹bi²⁴	do²¹bi²⁴	d o ²¹ + b i ²⁴	10515 10516
6186	ProtoLalo	persimmon	mu²bɛ¹	mu²bɛ¹	m u ² + b ɛ ¹	10524 10525
6187	Qingyun	persimmon	m̩²¹bɛ⁵⁵	m̩²¹bɛ⁵⁵	m̩ ²¹ + b ɛ ⁵⁵	10524 10525
6188	Shuizhuping	persimmon	m̩²¹bɛ²⁴	m̩²¹bɛ²⁴	m̩ ²¹ + b ɛ ²⁴	10524 10525
6189	Diaocao	persimmon	m̩²¹bɛ²⁴	m̩²¹bɛ²⁴	m̩ ²¹ + b ɛ ²⁴	10524 10525
6190	Xuzhang	persimmon	ʝi³⁵³bɛ˞²⁴ʔø³³	ʝi³⁵³bɛ˞²⁴ʔø³³	ʝ i ³⁵³ + b ɛ˞/ɛ ²⁴ + ʔ ø ³³	10526 10525 10527
6191	Yijiacun	persimmon	a²⁴tʰo⁵⁵ɕi³³pʰi²¹	a²⁴tʰo⁵⁵ɕi³³pʰi²¹	a ²⁴ + tʰ o ⁵⁵ + ɕ i ³³ + pʰ i ²¹	10528 10529 10526 10525
6192	Yangliu	persimmon	a⁵⁵m̩²¹bɛ˞³³	a⁵⁵m̩²¹bɛ˞³³	a ⁵⁵ + m̩ ²¹ + b ɛ˞/ɛ ³³	10528 10524 10525
6839	ProtoLalo	persimmon	mu²bɛ¹	mu²bɛ¹	m u ² + b ɛ ¹	10524 10525
6840	Qingyun	persimmon	m̩²¹bɛ⁵⁵	m̩²¹bɛ⁵⁵	m̩ ²¹ + b ɛ ⁵⁵	10524 10525
6841	Shuizhuping	persimmon	m̩²¹bɛ²⁴	m̩²¹bɛ²⁴	m̩ ²¹ + b ɛ ²⁴	10524 10525
6842	Diaocao	persimmon	m̩²¹bɛ²⁴	m̩²¹bɛ²⁴	m̩ ²¹ + b ɛ ²⁴	10524 10525
6843	Xuzhang	persimmon	ʝi³⁵³bɛ˞²⁴ʔø³³	ʝi³⁵³bɛ˞²⁴ʔø³³	ʝ i ³⁵³ + b ɛ˞/ɛ ²⁴ + ʔ ø ³³	10526 10525 10527
6844	Yijiacun	persimmon	a²⁴tʰo⁵⁵ɕi³³pʰi²¹	a²⁴tʰo⁵⁵ɕi³³pʰi²¹	a ²⁴ + tʰ o ⁵⁵ + ɕ i ³³ + pʰ i ²¹	10528 10529 10526 10525
6845	Yangliu	persimmon	a⁵⁵m̩²¹bɛ˞³³	a⁵⁵m̩²¹bɛ˞³³	a ⁵⁵ + m̩ ²¹ + b ɛ˞/ɛ ³³	10528 10524 10525
4020	ProtoLalo	person	tsʰaŋ¹	tsʰaŋ¹	tsʰ a ŋ ¹	10561
4021	Qingyun	person	tsʰu⁵⁵	tsʰu⁵⁵	tsʰ u ⁵⁵	10561
4022	Shuizhuping	person	tsʰu⁴⁴	tsʰu⁴⁴	tsʰ u ⁴⁴	10561
4023	Diaocao	person	tsʰa⁵⁵	tsʰa⁵⁵	tsʰ a ⁵⁵	10561
4024	Xuzhang	person	tsʰa⁴⁵³	tsʰa⁴⁵³	tsʰ a ⁴⁵³	10561
4025	Mangdi	person	tsʰa⁵⁵jo²¹	tsʰa⁵⁵jo²¹	tsʰ a ⁵⁵ + j o ²¹	10561 10562
4026	Yijiacun	person	tɕʰio⁵³	tɕʰio⁵³	tɕʰ i/j o ⁵³	10561
4027	Yangliu	person	tsʰu³³	tsʰu³³	tsʰ u ³³	10561
7057	Qingyun	pestle	tsʰa²¹ti²¹sɿ³³	tsʰa²¹ti²¹sɿ³³	tsʰ a ²¹ + t i ²¹ + s ɿ ³³	10571 10576 10577
7058	Shuizhuping	pestle	tsʰa²¹tsu⁴⁴vv̩²¹ma³³	tsʰa²¹tsu⁴⁴vv̩²¹ma³³	tsʰ a ²¹ + ts u ⁴⁴ + v v̩ ²¹ + m a ³³	10571 10576 10578 10572
7059	Diaocao	pestle	tei²¹m̩³³pə²¹	tei²¹m̩³³pə²¹	t ei ²¹ + m̩ ³³ + p ə ²¹	10571 10572 10573
7060	Mangdi	pestle	ma⁵⁵pʰiŋ²¹kʰoŋ²¹liŋ²¹tsʰɿ⁵⁵	ma⁵⁵pʰiŋ²¹kʰoŋ²¹liŋ²¹tsʰɿ⁵⁵	m a ⁵⁵ + pʰ i ŋ ²¹ + kʰ o ŋ ²¹ + l i ŋ ²¹ + tsʰ ɿ ⁵⁵	10572 10573 10574 10575 10571
7061	Yijiacun	pestle	tsʰa³³bio⁵³ɣɨ²¹do²⁴	tsʰa³³bio⁵³ɣɨ²¹do²⁴	tsʰ a ³³ + b i/j o ⁵³ + ɣ ɨ ²¹ + d o ²⁴	10571 10573 10577 10576
7062	Yangliu	pestle	tsʰa²¹tsʰo³³bi⁵⁵bi⁵³	tsʰa²¹tsʰo³³bi⁵⁵bi⁵³	tsʰ a ²¹ + tsʰ o ³³ + b i ⁵⁵ + b i ⁵³	10571 10576 10579 10573
6701	ProtoLalo	pheasant	a¹ʃu²	a¹ʃu²	a ¹ + ʃ u ²	10596 10595
6702	Qingyun	pheasant	a⁵⁵ʂə²¹	a⁵⁵ʂə²¹	a ⁵⁵ + ʂ ə ²¹	10596 10595
6703	Shuizhuping	pheasant	a⁵⁵ʂv̩²¹	a⁵⁵ʂv̩²¹	a ⁵⁵ + ʂ v̩ ²¹	10596 10598
6704	Diaocao	pheasant	sɤ̪²¹	sɤ̪²¹	s ɤ̪/ɤ ²¹	10595
6705	Xuzhang	pheasant	dy²¹ʂʅ²¹	dy²¹ʂʅ²¹	d y ²¹ + ʂ ʅ ²¹	10599 10595
6706	Mangdi	pheasant	a⁵⁵ji̠³³ka²¹	a⁵⁵ji̠³³ka²¹	a ⁵⁵ + j i̠ ³³ + k a ²¹	10596 10597 10595
6707	Yijiacun	pheasant	to³³xo²¹	to³³xo²¹	t o ³³ + x o ²¹	10599 10595
6708	Yangliu	pheasant	to²¹so²¹	to²¹so²¹	t o ²¹ + s o ²¹	10599 10595
6470	ProtoLalo	phlegm	ti²kʰa²	ti²kʰa²	t i ² + kʰ a ²	10612 10613
6471	Qingyun	phlegm	ti̤²¹kʰa̤²¹	ti̤²¹kʰa̤²¹	t i̤ ²¹ + kʰ a̤ ²¹	10612 10613
6472	Shuizhuping	phlegm	ti²¹kʰɨ²¹	ti²¹kʰɨ²¹	t i ²¹ + kʰ ɨ ²¹	10612 10613
6473	Diaocao	phlegm	ti²¹tɕʰi²¹	ti²¹tɕʰi²¹	t i ²¹ + tɕʰ i ²¹	10612 10613
6474	Xuzhang	phlegm	ti²¹kʰɛ˞²¹	ti²¹kʰɛ˞²¹	t i ²¹ + kʰ ɛ˞/ɛ ²¹	10612 10613
6475	Mangdi	phlegm	tɨ²¹ɣɨ⁵⁵	tɨ²¹ɣɨ⁵⁵	t ɨ ²¹ + ɣ ɨ ⁵⁵	10612 10613
6476	Yijiacun	phlegm	tɨ³³xa̠ʔ²¹	tɨ³³xa̠ʔ²¹	t ɨ ³³ + x a̠ ʔ ²¹	10612 10613
6477	Yangliu	phlegm	tɕi²¹kʰɛ˞²¹	tɕi²¹kʰɛ˞²¹	tɕ i ²¹ + kʰ ɛ˞/ɛ ²¹	10612 10613
6478	ProtoLalo	phlegm	ti²kʰa²	ti²kʰa²	t i ² + kʰ a ²	10612 10613
6479	Qingyun	phlegm	ti̤²¹kʰa̤²¹	ti̤²¹kʰa̤²¹	t i̤ ²¹ + kʰ a̤ ²¹	10612 10613
6480	Shuizhuping	phlegm	ti²¹kʰɨ²¹	ti²¹kʰɨ²¹	t i ²¹ + kʰ ɨ ²¹	10612 10613
6481	Diaocao	phlegm	ti²¹tɕʰi²¹	ti²¹tɕʰi²¹	t i ²¹ + tɕʰ i ²¹	10612 10613
6482	Xuzhang	phlegm	ti²¹kʰɛ˞²¹	ti²¹kʰɛ˞²¹	t i ²¹ + kʰ ɛ˞/ɛ ²¹	10612 10613
6483	Yijiacun	phlegm	tɨ³³xa̠ʔ²¹	tɨ³³xa̠ʔ²¹	t ɨ ³³ + x a̠ ʔ ²¹	10612 10613
6484	Yangliu	phlegm	tɕi²¹kʰɛ˞²¹	tɕi²¹kʰɛ˞²¹	tɕ i ²¹ + kʰ ɛ˞/ɛ ²¹	10612 10613
1440	ProtoLalo	pick (e.g., fruit)	tsʰɛ̠H	tsʰɛ̠H	tsʰ ɛ̠ H/¹	10643
1441	Qingyun	pick (e.g., fruit)	tsʰa³³	tsʰa³³	tsʰ a ³³	10643
1442	Shuizhuping	pick (e.g., fruit)	tsʰɛ⁴⁴	tsʰɛ⁴⁴	tsʰ ɛ ⁴⁴	10643
1443	Diaocao	pick (e.g., fruit)	tʰa³³	tʰa³³	tʰ a ³³	10643
1444	Mangdi	pick (e.g., fruit)	tɛ̠⁵⁵	tɛ̠⁵⁵	t ɛ̠ ⁵⁵	10643
1445	Yangliu	pick (e.g., fruit)	pʰɛ˞⁵³	pʰɛ˞⁵³	pʰ ɛ˞/ɛ ⁵³	10645
1446	ProtoLalo	pick (e.g., fruit)	xa̠ᶫ	xa̠ᶫ	x a̠ ᶫ/³	10644
1447	Xuzhang	pick (e.g., fruit)	xo⁴⁵³	xo⁴⁵³	x o ⁴⁵³	10644
1448	Mangdi	pick (e.g., fruit)	xɛ̠²¹	xɛ̠²¹	x ɛ̠ ²¹	10644
1449	Yijiacun	pick (e.g., fruit)	xa̠ʔ²¹	xa̠ʔ²¹	x a̠ ʔ ²¹	10644
6081	ProtoLalo	pick up	go̠H	go̠H	g o̠ H/¹	10654
6082	Qingyun	pick up	wo̠³³	wo̠³³	w o̠ ³³	10655
6083	Shuizhuping	pick up	ɣoʔ⁴⁴	ɣoʔ⁴⁴	ɣ o ʔ ⁴⁴	10656
6084	Diaocao	pick up	gu³³	gu³³	g u ³³	10654
6085	Xuzhang	pick up	gu³³	gu³³	g u ³³	10654
6086	Mangdi	pick up	gu⁵⁵	gu⁵⁵	g u ⁵⁵	10654
6087	Yijiacun	pick up	gu³³	gu³³	g u ³³	10654
6088	Yangliu	pick up	gu⁵³	gu⁵³	g u ⁵³	10654
4196	ProtoLalo	pig	a¹ve̠ᶫ	a¹ve̠ᶫ	a ¹ + v e̠ ᶫ/³	10664 10663
4197	Qingyun	pig	a⁵⁵vɛ̠²¹	a⁵⁵vɛ̠²¹	a ⁵⁵ + v ɛ̠ ²¹	10664 10663
4198	Shuizhuping	pig	a³³veʔ⁵³	a³³veʔ⁵³	a ³³ + v e ʔ ⁵³	10664 10663
4199	Diaocao	pig	vei⁴²	vei⁴²	v ei ⁴²	10663
4200	Xuzhang	pig	a³³vɛi̠³²	a³³vɛi̠³²	a ³³ + v ɛi̠/ɛ̠i ³²	10664 10663
4201	Mangdi	pig	a⁵⁵vɛ̠²¹	a⁵⁵vɛ̠²¹	a ⁵⁵ + v ɛ̠ ²¹	10664 10663
4202	Yijiacun	pig	a²⁴vi̠ʔ³¹	a²⁴vi̠ʔ³¹	a ²⁴ + v i̠ ʔ ³¹	10664 10663
4203	Yangliu	pig	a⁴⁴vei⁵³	a⁴⁴vei⁵³	a ⁴⁴ + v ei ⁵³	10664 10663
5681	ProtoLalo	piglet	a¹ve̠ᶫza²	a¹ve̠ᶫza²	a ¹ + v e̠ ᶫ/³ + z a ²	10681 10679 10680
5682	Qingyun	piglet	a⁵⁵vɛ̠²¹za̤²¹	a⁵⁵vɛ̠²¹za̤²¹	a ⁵⁵ + v ɛ̠ ²¹ + z a̤ ²¹	10681 10679 10680
5683	Shuizhuping	piglet	a³³ve⁵⁵za²¹	a³³ve⁵⁵za²¹	a ³³ + v e ⁵⁵ + z a ²¹	10681 10679 10680
5684	Diaocao	piglet	vei⁴²zɔ²¹	vei⁴²zɔ²¹	v ei ⁴² + z ɔ ²¹	10679 10680
5685	Xuzhang	piglet	a³³vɛi̠³³zo²¹	a³³vɛi̠³³zo²¹	a ³³ + v ɛi̠/ɛ̠i ³³ + z o ²¹	10681 10679 10680
5686	Mangdi	piglet	a⁵⁵vɛ̠²¹jo²¹	a⁵⁵vɛ̠²¹jo²¹	a ⁵⁵ + v ɛ̠ ²¹ + j o ²¹	10681 10679 10682
5687	Yijiacun	piglet	a²⁴vi̠ʔ³¹jo³¹	a²⁴vi̠ʔ³¹jo³¹	a ²⁴ + v i̠ ʔ ³¹ + j o ³¹	10681 10679 10682
5688	Yangliu	piglet	a⁴⁴vei⁵³za³¹	a⁴⁴vei⁵³za³¹	a ⁴⁴ + v ei ⁵³ + z a ³¹	10681 10679 10680
782	ProtoLalo	pile up; heap up	kʰjo³	kʰjo³	kʰ j o ³	10703
783	Qingyun	pile up; heap up	kʰø³³	kʰø³³	kʰ ø ³³	10703
784	Shuizhuping	pile up; heap up	ty⁴⁴	ty⁴⁴	t y ⁴⁴	10705
785	Diaocao	pile up; heap up	kʰə³³	kʰə³³	kʰ ə ³³	10703
786	Xuzhang	pile up; heap up	ø³³	ø³³	ø ³³	10706
787	Mangdi	pile up; heap up	pə³³	pə³³	p ə ³³	10704
788	Yijiacun	pile up; heap up	koŋ²⁴	koŋ²⁴	k o ŋ ²⁴	10703
789	Yangliu	pile up; heap up	ɣa³³	ɣa³³	ɣ a ³³	10703
